	Name	Intensity_Threshold	Ratio_Of_Black_Pixels	External_Contours	Internal_Contours	Max_Min_Height_Ratio	Max_Min_Width_Ratio	Contour_Slope	Slant_Angle	Max_Length_Direction_1	Max_Length_Direction_2	Max_Length_Direction_3	Max_Length_Direction_4	Max_Length_Direction_5	Max_Length_Direction_6	Max_Length_Direction_7	Max_Length_Direction_8	Number_Pixel_Direction_1_1	Number_Pixel_Direction_1_2	Number_Pixel_Direction_1_3	Number_Pixel_Direction_1_4	Number_Pixel_Direction_1_5	Number_Pixel_Direction_1_6	Number_Pixel_Direction_1_7	Number_Pixel_Direction_1_8	Number_Pixel_Direction_2_1	Number_Pixel_Direction_2_2	Number_Pixel_Direction_2_3	Number_Pixel_Direction_2_4	Number_Pixel_Direction_2_5	Number_Pixel_Direction_2_6	Number_Pixel_Direction_2_7	Number_Pixel_Direction_2_8	Number_Pixel_Direction_3_1	Number_Pixel_Direction_3_2	Number_Pixel_Direction_3_3	Number_Pixel_Direction_3_4	Number_Pixel_Direction_3_5	Number_Pixel_Direction_3_6	Number_Pixel_Direction_3_7	Number_Pixel_Direction_3_8	Gender
18	girl1_7.jpg	118.0	0.0673153825646	8.0	2.0	31.75	23.4444444444	0.441981468782	-0.984496124031	0.232558139535	0.697674418605	1.0	0.255813953488	0.232558139535	0.697674418605	1.0	0.255813953488	0.136277602524	0.13877383075	0.122287752023	0.182306953779	0.123741599232	0.121135646688	0.175476615005	0.0	0.116666249405	0.142903637684	0.146383596625	0.128958766242	0.0976892071201	0.133815687354	0.181158150364	0.0524247052049	0.102040311611	0.154222826759	0.159886237171	0.108767157166	0.0781995795722	0.145814269816	0.187758130333	0.0633114875726	1.0
19	girl_11_21.jpg	88.0	0.11063011063	6.0	2.0	26.5	40.5	0.561238175405	-0.92523364486	0.275	0.475	1.0	0.275	0.275	0.475	1.0	0.275	0.133832781758	0.134705604248	0.124486307597	0.189220642252	0.125795541332	0.118303814962	0.173655307852	0.0	0.115003304693	0.134768514147	0.147043086898	0.142479463696	0.103263777421	0.127718503132	0.17596701602	0.0537563339943	0.105318754104	0.138578810632	0.154766323122	0.131298712422	0.0934422017301	0.133611214206	0.174893653467	0.0680903303166	1.0
20	girl_11_28.jpg	13.0	0.0716674629718	2.0	6.0	80.0	34.3333333333	0.675354266791	-0.933333333333	0.766666666667	0.566666666667	1.0	0.6	0.766666666667	0.566666666667	1.0	0.6	0.123858226062	0.118286016576	0.13151119732	0.20994533592	0.135919590901	0.109927702345	0.170551930876	0.0	0.1090273363	0.106834075016	0.149141767324	0.178671328671	0.123076923077	0.105181182454	0.165257469803	0.0628099173554	0.104756264805	0.107000374018	0.151009849146	0.167903004613	0.112174292482	0.106034160329	0.163882308939	0.0872397456676	1.0
21	girl_11_29.jpg	23.0	0.0884892086331	4.0	2.0	31.0	12.4285714286	0.525705431354	-1.0	0.564102564103	0.487179487179	1.0	0.641025641026	0.564102564103	0.487179487179	1.0	0.641025641026	0.12713727406	0.12461325517	0.129579872985	0.203997720241	0.131126852304	0.112970200293	0.170574824947	0.0	0.112075658127	0.116663137836	0.148140306302	0.169983767379	0.117898228527	0.109993648105	0.165890323947	0.0593549297763	0.0992517294932	0.114817167867	0.160525201186	0.158195679797	0.101404771989	0.110722857546	0.172137512354	0.0829450797685	1.0
22	girl_11_66.jpg	154.0	0.0714122642802	2.0	3.0	33.25	8.45454545455	0.656797573715	-2.59322033898	0.41935483871	1.0	0.935483870968	0.354838709677	0.41935483871	1.0	0.935483870968	0.354838709677	0.136310223267	0.137779083431	0.120530468357	0.180417995635	0.120908175256	0.127874769179	0.176179284875	0.0	0.125390710184	0.143454241477	0.133422984662	0.128371011122	0.105946063822	0.141455259141	0.171767100385	0.0501926292069	0.118757400571	0.151424392283	0.137041164589	0.11001602006	0.100438810336	0.15354879153	0.168663369785	0.0601100508463	1.0
23	boy_26.jpg	46.0	0.040138061571	9.0	3.0	87.5	98.5	0.785251723304	-2.54545454545	0.475	0.175	1.0	0.1875	0.475	0.175	1.0	0.1875	0.134224211704	0.129945362386	0.123494174182	0.179974985189	0.123165031927	0.129122506747	0.180073727865	0.0	0.130300120792	0.132499148264	0.13166289838	0.12630470468	0.1185616502	0.139746647257	0.167931365565	0.052993464862	0.137370026569	0.137862039558	0.126316134746	0.108308459343	0.128940204021	0.143766195428	0.150752779873	0.0666841604618	0.0
24	boy_28.jpg	10.0	0.0567903474553	13.0	5.0	113.0	80.0	0.732394829781	-0.668367346939	0.228070175439	0.40350877193	1.0	0.19298245614	0.228070175439	0.40350877193	1.0	0.19298245614	0.137501301767	0.14024369077	0.121220536675	0.182906932343	0.121532960739	0.123372791335	0.173221786371	0.0	0.121504003714	0.143756527794	0.140362074968	0.137199721481	0.104183590577	0.131687362191	0.170680051062	0.050626668214	0.102409983399	0.145715267044	0.158852825004	0.121701299445	0.0870112771195	0.136842406549	0.180061823802	0.067405117637	0.0
25	girl_11_53.jpg	183.0	0.0763625765083	16.0	1.0	64.5	76.0	0.480168748515	-1.89690721649	0.171428571429	1.0	0.828571428571	0.171428571429	0.171428571429	1.0	0.828571428571	0.171428571429	0.130205850488	0.12977248104	0.125460455038	0.19187432286	0.127995666306	0.119219934995	0.175471289274	0.0	0.116369952236	0.130699088146	0.143172936486	0.138278135239	0.106205344807	0.129455650732	0.178798405242	0.0570204871117	0.109811090798	0.145622587853	0.150132033313	0.106012593947	0.0896201503148	0.147552305505	0.183302864107	0.0679463741621	1.0
26	boy111_4.jpg	98.0	0.0700928200928	0.0	8.0	43.0	49.3333333333	0.662623463192	-0.761589403974	0.471698113208	0.283018867925	1.0	0.301886792453	0.471698113208	0.283018867925	1.0	0.301886792453	0.131716099687	0.130563188983	0.123519378376	0.190103919896	0.12609368584	0.123029786159	0.174973941059	0.0	0.12096481683	0.130646466337	0.137677520158	0.141123294551	0.112915376245	0.130520911805	0.170754164225	0.0553974498479	0.112999812413	0.136823422461	0.145697753279	0.119623093462	0.103591578765	0.140113418277	0.17133951891	0.0698114024329	0.0
27	girl_11_16.jpg	175.0	0.0600343053173	15.0	2.0	80.0	85.5	0.861144729024	-1.81609195402	0.481481481481	0.518518518519	1.0	0.222222222222	0.481481481481	0.518518518519	1.0	0.222222222222	0.141177863974	0.143605838984	0.118852337666	0.173807479347	0.117519912356	0.12912681728	0.175909750392	0.0	0.129165819955	0.153043080675	0.133992074782	0.12030075188	0.101783174152	0.143593781752	0.17064621012	0.0474751066856	0.115960730732	0.158974748241	0.146019938262	0.101411871869	0.0930367896362	0.153231111786	0.172764536208	0.0586002732655	1.0
28	boy111_7.jpg	87.0	0.0494177664412	31.0	3.0	107.0	150.0	0.510420420503	-0.373949579832	0.0941176470588	0.105882352941	1.0	0.141176470588	0.0941176470588	0.105882352941	1.0	0.141176470588	0.132528872546	0.135273706562	0.154176808742	0.162255942825	0.114040084934	0.103060748874	0.198663835517	0.0	0.0806975081138	0.117718246328	0.210957698443	0.12486935475	0.0738214423236	0.112657461907	0.228285384235	0.0509929039001	0.0860535506403	0.120512223516	0.194365541327	0.123213038417	0.0845634458673	0.119161816065	0.207869615832	0.0642607683353	0.0
29	boy_66.jpg	165.0	0.0905802840699	12.0	7.0	176.0	159.0	0.854537510993	-4.9696969697	0.945945945946	0.202702702703	1.0	0.175675675676	0.945945945946	0.202702702703	1.0	0.175675675676	0.129619346171	0.125427675773	0.127272727273	0.196793551276	0.127093596059	0.121218092253	0.172575011196	0.0	0.12517224193	0.123046703216	0.135316192207	0.155017737254	0.1217567211	0.123764988713	0.160192324606	0.0557330909731	0.128581852881	0.124989475457	0.132791670175	0.136341949426	0.124891246387	0.126434846061	0.149883528388	0.0760854312256	0.0
30	girl_11_1.jpg	165.0	0.0642801089415	5.0	6.0	158.0	78.0	0.481772671773	-0.942446043165	0.320754716981	0.905660377358	1.0	0.245283018868	0.320754716981	0.905660377358	1.0	0.245283018868	0.133625058716	0.134440900888	0.123686617716	0.187915646864	0.126381369131	0.119360181958	0.174590224727	0.0	0.11473028589	0.135814424368	0.145388119814	0.140810352796	0.103219842859	0.129233884279	0.177102361512	0.0537007284812	0.102555025717	0.141723757366	0.155133998292	0.126189534182	0.0881660870833	0.137725673115	0.180496845262	0.068009078983	1.0
31	boy_64.jpg	56.0	0.0764545076365	14.0	4.0	58.0	74.0	0.673127603015	-1.44827586207	1.0	0.151898734177	0.848101265823	0.164556962025	1.0	0.151898734177	0.848101265823	0.164556962025	0.127318792044	0.122892338158	0.133841987245	0.191822708873	0.12624129998	0.11797082035	0.17991205335	0.0	0.120675127033	0.120215509537	0.14414115364	0.147715956387	0.11664070679	0.123841380895	0.170594693971	0.0561754717463	0.129763509374	0.124077931626	0.135204019115	0.129518441367	0.124666094841	0.127974512927	0.153755667198	0.075039823551	0.0
32	girl_11_7.jpg	19.0	0.0452437106918	4.0	5.0	34.0	30.2	0.544582352724	-0.752808988764	0.223880597015	0.373134328358	1.0	0.149253731343	0.223880597015	0.373134328358	1.0	0.149253731343	0.148676493898	0.155333650341	0.113869075923	0.157806308448	0.11199873197	0.134537961642	0.177777777778	0.0	0.128182516428	0.169885927232	0.135237390834	0.109009188405	0.0892384718232	0.152419423662	0.174807271072	0.0412198105425	0.109470926901	0.170755000136	0.149744877077	0.103904608584	0.0791836066468	0.156375344484	0.17689432181	0.0536713143606	1.0
33	boy_18.jpg	17.0	0.0553009107685	0.0	53.0	123.0	248.0	1.01741450651	-1.6015625	0.251908396947	0.221374045802	1.0	0.0687022900763	0.251908396947	0.221374045802	1.0	0.0687022900763	0.132816182247	0.131657501964	0.124410840534	0.182796543598	0.124744697565	0.124901806756	0.178672427337	0.0	0.120379862947	0.131872875411	0.142916239501	0.131315311426	0.108059497473	0.133653482976	0.177035558193	0.0547671720714	0.119615775311	0.142248676777	0.143121914708	0.107675583198	0.104735088126	0.145937661504	0.170994243758	0.0656710566179	0.0
34	boy_16.jpg	12.0	0.0807516951134	20.0	8.0	38.5	49.0	0.531779580913	-0.968553459119	0.227272727273	0.363636363636	1.0	0.30303030303	0.227272727273	0.363636363636	1.0	0.30303030303	0.128752250679	0.128080406331	0.132514579022	0.195479831233	0.129639085217	0.109752492543	0.175781354976	0.0	0.101564777918	0.117722810769	0.163111089513	0.157012343279	0.103824472738	0.113689377005	0.184687530372	0.0583875984061	0.0965039897721	0.120442622228	0.168033328925	0.142022660142	0.0921835736014	0.119009831151	0.184190803686	0.0776131904951	0.0
35	boy_61.jpg	70.0	0.0564220183486	20.0	3.0	68.0	45.0	0.586808947389	-0.475	1.0	0.138461538462	1.0	0.153846153846	1.0	0.138461538462	1.0	0.153846153846	0.123678181177	0.113323933733	0.141038068382	0.19527670074	0.130551639055	0.112883327459	0.183248149454	0.0	0.123396346163	0.105308490865	0.151094791242	0.147740151412	0.125844326579	0.112561766173	0.170134638923	0.0639194886441	0.14568758867	0.105229685436	0.131255809403	0.134582456827	0.146078958955	0.11002397143	0.141724964532	0.0854165647473	0.0
36	boy_32.jpg	34.0	0.0737142116855	12.0	6.0	84.0	85.5	0.504354590758	-0.6328125	0.340909090909	0.659090909091	1.0	0.318181818182	0.340909090909	0.659090909091	1.0	0.318181818182	0.143947023101	0.149104336416	0.117641673533	0.166163141994	0.114071225854	0.131160548079	0.177912051024	0.0	0.12799552668	0.16002769198	0.136409628288	0.111380338694	0.0945787623815	0.149403557354	0.175444669294	0.0447598253275	0.112246435027	0.164365334404	0.146289415545	0.103032737497	0.088421369753	0.157787708375	0.175411729263	0.0524452701346	0.0
37	girl_11_47.jpg	59.0	0.0470058139535	29.0	6.0	185.0	255.0	0.900884611261	-0.805555555556	0.724137931034	1.0	1.0	0.965517241379	0.724137931034	1.0	1.0	0.965517241379	0.132543389146	0.133379560704	0.122713274733	0.190443170926	0.123916546	0.12495666184	0.172047396651	0.0	0.123772826269	0.134930474116	0.130859440442	0.154615513486	0.115061149271	0.128212430893	0.16002680516	0.0525213603619	0.116348545038	0.139731292187	0.135581177534	0.140151148145	0.105173917256	0.133304266382	0.159399928947	0.0703097245099	1.0
38	boy_29.jpg	9.0	0.130036630037	39.0	13.0	58.0	77.5	0.799163542139	-0.848739495798	0.272727272727	0.409090909091	1.0	0.215909090909	0.272727272727	0.409090909091	1.0	0.215909090909	0.131888672076	0.132874602033	0.124617438636	0.19192769847	0.124822840711	0.121146143576	0.172722604498	0.0	0.119120688505	0.131579825205	0.140386283274	0.149542998199	0.111048101941	0.126376009073	0.168106611515	0.053839482287	0.108475098145	0.13101377877	0.150180894465	0.137033330767	0.102963590178	0.129535832499	0.16930182434	0.0714956508352	0.0
39	girl_11_26.jpg	116.0	0.0431026960998	2.0	7.0	274.0	138.0	0.885357112588	-3.51282051282	0.9	0.5	1.0	0.533333333333	0.9	0.5	1.0	0.533333333333	0.14128085542	0.139536647329	0.120274523187	0.171235733515	0.1188715732	0.130739771736	0.178060895613	0.0	0.131078525813	0.144992686146	0.13139962182	0.12900924043	0.11334689072	0.139105926005	0.163509222591	0.0475578864747	0.121294824846	0.144095902715	0.13642644925	0.125302287017	0.113452635943	0.141021211912	0.156601948456	0.0618047398604	1.0
40	girl_11_32.jpg	8.0	0.0910714285714	3.0	8.0	123.0	111.0	1.01854890605	-1.11428571429	0.292682926829	1.0	0.609756097561	0.292682926829	0.292682926829	1.0	0.609756097561	0.292682926829	0.139701822198	0.142573163998	0.113528437327	0.167126817596	0.11422786674	0.142462727775	0.180379164366	0.0	0.136987514389	0.155907789486	0.113964402727	0.118273856962	0.109861566162	0.160040142861	0.162903273414	0.0420614539981	0.129679856024	0.157461154343	0.115028769866	0.118222605257	0.112950242072	0.163443258726	0.151352310461	0.0518618032496	1.0
41	boy_65.jpg	181.0	0.0671656204732	9.0	1.0	71.0	95.0	1.42163590464	-6.36363636364	0.644736842105	0.157894736842	1.0	0.263157894737	0.644736842105	0.157894736842	1.0	0.263157894737	0.132463101684	0.129273900467	0.127543326164	0.190066503498	0.127370268733	0.117827387574	0.175455511879	0.0	0.117880581945	0.125866262793	0.150213410436	0.142158887512	0.1109504796	0.122286474827	0.173642663729	0.0570012391574	0.11034760562	0.121626424662	0.158638011516	0.130132928939	0.109305025709	0.121721204654	0.171670260408	0.0765585384925	0.0
42	girl_11_50.jpg	155.0	0.107023840041	5.0	2.0	67.5	28.2	0.628398096827	-0.878787878788	0.454545454545	1.0	0.712121212121	0.30303030303	0.454545454545	1.0	0.712121212121	0.30303030303	0.129456215494	0.129993648519	0.123511880527	0.197579922805	0.125189322997	0.123691024868	0.170577984789	0.0	0.124455619451	0.132034840355	0.130109958856	0.155698852289	0.117177161281	0.127848223094	0.159933591588	0.0527417530858	0.116347905282	0.134378523723	0.138802151097	0.136958973025	0.108378870674	0.132188394483	0.160952814641	0.0719923670743	1.0
43	boy1_11.jpg	161.0	0.042788367803	27.0	2.0	31.0	111.5	0.732446477267	-0.865921787709	0.122641509434	0.235849056604	1.0	0.11320754717	0.122641509434	0.235849056604	1.0	0.11320754717	0.135730617335	0.137439663734	0.124159911314	0.184877248897	0.12293586457	0.12048777108	0.17436892307	0.0	0.117445636131	0.138108826134	0.146196989078	0.13789235462	0.103060120043	0.129135097904	0.175853586539	0.0523073895503	0.102074371475	0.141248446611	0.162068635886	0.119300258102	0.0888825160119	0.135359908231	0.182697638849	0.0683682248351	0.0
44	boy111_5.jpg	105.0	0.0548659922695	3.0	4.0	87.3333333333	53.2	0.617629732142	-0.980544747082	0.217391304348	1.0	0.967391304348	0.195652173913	0.217391304348	1.0	0.967391304348	0.195652173913	0.138367387792	0.141555971803	0.117419963682	0.178103149978	0.11869253757	0.130932124626	0.17492886455	0.0	0.132612007808	0.15452554397	0.126565252583	0.119102033043	0.102699614341	0.14706232443	0.169071085083	0.0483621387421	0.120623994701	0.169516983631	0.137004446968	0.0923928470054	0.0885135774435	0.16414750686	0.173207020532	0.0545936228593	0.0
45	boy_44.jpg	11.0	0.0781746031746	21.0	10.0	103.0	173.0	1.08613582949	-7.53846153846	1.0	0.135135135135	0.567567567568	0.202702702703	1.0	0.135135135135	0.567567567568	0.202702702703	0.127454856992	0.122885637714	0.137164447959	0.192082948904	0.124818768947	0.115812134792	0.179781204692	0.0	0.118618275888	0.116183519744	0.14874838317	0.155329833371	0.118618275888	0.117515027011	0.169101422811	0.0558852621167	0.125483304042	0.117574692443	0.140597539543	0.141933216169	0.125237258348	0.11841827768	0.154446397188	0.076309314587	0.0
